2021-09-15T23:41:09.972+09:00,chj,Action,EditorBackSpace,TypeMain.java,Editor,/Users/chj/IdeaProjects/TypeMain.java/src/MathMain.java,MathMain::main,15,40,Default task
2021-09-15T23:41:09.973+09:00,chj,KeyEvent,8:8:0,TypeMain.java,Editor,/Users/chj/IdeaProjects/TypeMain.java/src/MathMain.java,MathMain::main,15,39,Default task
2021-09-15T23:41:10.343+09:00,chj,KeyEvent,98:66:0,TypeMain.java,Editor,/Users/chj/IdeaProjects/TypeMain.java/src/MathMain.java,MathMain::main,15,39,Default task
2021-09-15T23:41:10.659+09:00,chj,KeyEvent,101:69:0,TypeMain.java,Editor,/Users/chj/IdeaProjects/TypeMain.java/src/MathMain.java,MathMain::main,15,40,Default task
2021-09-15T23:41:10.829+09:00,chj,KeyEvent,114:82:0,TypeMain.java,Editor,/Users/chj/IdeaProjects/TypeMain.java/src/MathMain.java,MathMain::main,15,41,Default task
2021-09-15T23:41:11.524+09:00,chj,KeyEvent,65535:16:1,TypeMain.java,Editor,/Users/chj/IdeaProjects/TypeMain.java/src/MathMain.java,MathMain::main,15,42,Default task
2021-09-15T23:41:11.843+09:00,chj,KeyEvent,58:513:1,TypeMain.java,Editor,/Users/chj/IdeaProjects/TypeMain.java/src/MathMain.java,MathMain::main,15,42,Default task
2021-09-15T23:41:14.432+09:00,chj,Action,Run,TypeMain.java,Editor,/Users/chj/IdeaProjects/TypeMain.java/src/MathMain.java,MathMain::main,15,43,Default task
2021-09-15T23:41:17.868+09:00,chj,KeyEvent,53:53:0,TypeMain.java,Editor,/Users/chj/IdeaProjects/TypeMain.java/src/MathMain.java,MathMain::main,15,43,Default task
2021-09-15T23:41:17.974+09:00,chj,KeyEvent,10:10:0,TypeMain.java,Editor,/Users/chj/IdeaProjects/TypeMain.java/src/MathMain.java,MathMain::main,15,43,Default task
2021-09-15T23:41:18.252+09:00,chj,KeyEvent,49:49:0,TypeMain.java,Editor,/Users/chj/IdeaProjects/TypeMain.java/src/MathMain.java,MathMain::main,15,43,Default task
2021-09-15T23:41:18.520+09:00,chj,KeyEvent,10:10:0,TypeMain.java,Editor,/Users/chj/IdeaProjects/TypeMain.java/src/MathMain.java,MathMain::main,15,43,Default task
2021-09-15T23:41:18.687+09:00,chj,KeyEvent,50:50:0,TypeMain.java,Editor,/Users/chj/IdeaProjects/TypeMain.java/src/MathMain.java,MathMain::main,15,43,Default task
2021-09-15T23:41:18.987+09:00,chj,KeyEvent,10:10:0,TypeMain.java,Editor,/Users/chj/IdeaProjects/TypeMain.java/src/MathMain.java,MathMain::main,15,43,Default task
2021-09-15T23:41:19.173+09:00,chj,KeyEvent,51:51:0,TypeMain.java,Editor,/Users/chj/IdeaProjects/TypeMain.java/src/MathMain.java,MathMain::main,15,43,Default task
2021-09-15T23:41:19.382+09:00,chj,KeyEvent,10:10:0,TypeMain.java,Editor,/Users/chj/IdeaProjects/TypeMain.java/src/MathMain.java,MathMain::main,15,43,Default task
2021-09-15T23:41:19.546+09:00,chj,KeyEvent,52:52:0,TypeMain.java,Editor,/Users/chj/IdeaProjects/TypeMain.java/src/MathMain.java,MathMain::main,15,43,Default task
2021-09-15T23:41:19.677+09:00,chj,KeyEvent,10:10:0,TypeMain.java,Editor,/Users/chj/IdeaProjects/TypeMain.java/src/MathMain.java,MathMain::main,15,43,Default task
2021-09-15T23:41:19.816+09:00,chj,KeyEvent,53:53:0,TypeMain.java,Editor,/Users/chj/IdeaProjects/TypeMain.java/src/MathMain.java,MathMain::main,15,43,Default task
2021-09-15T23:41:19.962+09:00,chj,KeyEvent,10:10:0,TypeMain.java,Editor,/Users/chj/IdeaProjects/TypeMain.java/src/MathMain.java,MathMain::main,15,43,Default task
2021-09-15T23:41:23.736+09:00,chj,KeyEvent,65535:157:4,TypeMain.java,Editor,/Users/chj/IdeaProjects/TypeMain.java/src/MathMain.java,MathMain::main,15,42,Default task
2021-09-15T23:41:30.173+09:00,chj,Action,Start/Stop Activity Tracking,,,,,-1,-1,
