2021-09-04T14:37:01.085+09:00,user,IdeState,Active,JavaTest,Editor,C:/Users/user/AppData/Roaming/JetBrains/IdeaIC2021.2/plugins/activity-tracker/ide-events.csv,,1,23,Changes
2021-09-04T14:37:02.087+09:00,user,IdeState,Active,JavaTest,Popup,C:/Users/user/AppData/Roaming/JetBrains/IdeaIC2021.2/plugins/activity-tracker/ide-events.csv,,1,23,Changes
2021-09-04T14:37:03.099+09:00,user,IdeState,Active,JavaTest,Popup,C:/Users/user/AppData/Roaming/JetBrains/IdeaIC2021.2/plugins/activity-tracker/ide-events.csv,,1,23,Changes
2021-09-04T14:37:04.102+09:00,user,IdeState,Active,JavaTest,Editor,C:/Users/user/AppData/Roaming/JetBrains/IdeaIC2021.2/plugins/activity-tracker/ide-events.csv,,13,53,Changes
2021-09-04T14:37:05.115+09:00,user,IdeState,Active,JavaTest,Editor,C:/Users/user/AppData/Roaming/JetBrains/IdeaIC2021.2/plugins/activity-tracker/ide-events.csv,,13,53,Changes
2021-09-04T14:37:06.129+09:00,user,IdeState,Active,JavaTest,Editor,C:/Users/user/AppData/Roaming/JetBrains/IdeaIC2021.2/plugins/activity-tracker/ide-events.csv,,13,53,Changes
2021-09-04T14:37:07.140+09:00,user,IdeState,Active,JavaTest,Editor,C:/Users/user/AppData/Roaming/JetBrains/IdeaIC2021.2/plugins/activity-tracker/ide-events.csv,,13,53,Changes
2021-09-04T14:37:08.153+09:00,user,IdeState,Active,JavaTest,Editor,C:/Users/user/AppData/Roaming/JetBrains/IdeaIC2021.2/plugins/activity-tracker/ide-events.csv,,13,53,Changes
2021-09-04T14:37:09.155+09:00,user,IdeState,Active,JavaTest,Editor,C:/Users/user/AppData/Roaming/JetBrains/IdeaIC2021.2/plugins/activity-tracker/ide-events.csv,,13,53,Changes
2021-09-04T14:37:10.169+09:00,user,IdeState,Active,JavaTest,Editor,C:/Users/user/IdeaProjects/JavaTest/src/JavaTest.java,,0,0,Changes
2021-09-04T14:37:11.181+09:00,user,IdeState,Inactive,,,,,-1,-1,
2021-09-04T14:37:12.183+09:00,user,IdeState,Inactive,,,,,-1,-1,
2021-09-04T14:37:13.184+09:00,user,IdeState,Inactive,,,,,-1,-1,
2021-09-04T14:37:14.197+09:00,user,IdeState,Inactive,,,,,-1,-1,
2021-09-04T14:37:15.210+09:00,user,IdeState,Inactive,,,,,-1,-1,
2021-09-04T14:37:16.223+09:00,user,IdeState,Inactive,,,,,-1,-1,
2021-09-04T14:37:17.224+09:00,user,IdeState,Inactive,,,,,-1,-1,
2021-09-04T14:37:18.225+09:00,user,IdeState,Inactive,,,,,-1,-1,
2021-09-04T14:37:19.237+09:00,user,IdeState,Inactive,,,,,-1,-1,
2021-09-04T14:37:20.242+09:00,user,IdeState,Inactive,,,,,-1,-1,
2021-09-04T14:37:21.258+09:00,user,IdeState,Inactive,,,,,-1,-1,
2021-09-04T14:37:22.272+09:00,user,IdeState,Inactive,,,,,-1,-1,
2021-09-04T14:37:23.282+09:00,user,IdeState,Inactive,,,,,-1,-1,
2021-09-04T14:37:24.297+09:00,user,IdeState,Inactive,,,,,-1,-1,
2021-09-04T14:37:25.311+09:00,user,IdeState,Inactive,,,,,-1,-1,
2021-09-04T14:37:26.326+09:00,user,IdeState,Inactive,,,,,-1,-1,
2021-09-04T14:37:27.336+09:00,user,IdeState,Inactive,,,,,-1,-1,
2021-09-04T14:37:28.342+09:00,user,IdeState,Active,JavaTest,Editor,C:/Users/user/IdeaProjects/JavaTest/src/JavaTest.java,,0,0,Changes
2021-09-04T14:37:28.437+09:00,user,KeyEvent,65535:17:2,JavaTest,Editor,C:/Users/user/IdeaProjects/JavaTest/src/JavaTest.java,,0,0,Changes
2021-09-04T14:37:28.570+09:00,user,Action,EditorPaste,JavaTest,Editor,C:/Users/user/IdeaProjects/JavaTest/src/JavaTest.java,,0,0,Changes
2021-09-04T14:37:28.795+09:00,user,KeyEvent,22:86:2,JavaTest,Editor,C:/Users/user/IdeaProjects/JavaTest/src/JavaTest.java,,5,0,Changes
2021-09-04T14:37:29.355+09:00,user,IdeState,Active,JavaTest,Editor,C:/Users/user/IdeaProjects/JavaTest/src/JavaTest.java,,5,0,Changes
